Event_Date,Event_Type,Event_Region,Event_Intensity,Event_Duration_Days,Event_Polarity,Event_Media_Coverage,Cyber_Threat_Type,Cyber_Threat_Severity,Num_Cyber_Attacks,Threat_Actors,Target_Sector,Geopolitical_Risk_Index,Economic_Impact_Score,Media_Sentiment_Score,Pre_Event_Threat_Count,Post_Event_Threat_Count,Cybercrime_Index,Cybersecurity_Exposure_Index,Threat_Lag,Post_Event_Duration,Likelihood,Severity,Country_Risk_Category
2025-03-18,Protests,Europe,9.120109532016157,6.8681336717008055,Positive,99.72378999036027,Data Breach,1.0,61.0,Cybercriminals,Finance,97.28567337076912,46.50095175264276,0.6947758611427475,46.0,107.0,6.701653775120997,97.29838048358073,5.0,16.0,0.140349101197638,1.0,High
,Military Conflict,North America,2.0,1.418867037017515,Negative,47.30499875371209,Insider Threat,1.0,65.0,State-sponsored,,43.97030708374599,52.98812610885262,0.9706076645745708,43.0,108.0,16.60218236428608,11.443151861235856,8.0,7.0,0.827,1.0,Medium
2025-02-26,Elections,Africa,1.0,,Neutral,35.369668658073394,Ransomware,2.0,61.0,Insiders,Government,7.6479955499313075,98.67291015008487,-0.4572680729219789,67.0,128.0,,47.84961162559619,11.0,13.0,0.312,2.0,Low
2025-03-10,Protests,Africa,7.0,4.758200752109717,Positive,30.646346804282032,Data Breach,3.0,35.0,State-sponsored,Technology,45.8431424131438,72.50060762991187,0.148575150180422,33.0,68.0,66.72123371941811,77.7049285651756,5.0,10.0,0.989,3.0,Medium
2025-03-02,Trade Disputes,Asia,9.0,7.417670685643478,Neutral,94.0419207300747,Phishing,1.0,50.0,,Healthcare,,55.95788544653419,0.3740783011649611,33.0,83.0,79.97179136187196,12.323257571632483,7.0,12.0,0.514,1.0,Medium
2025-02-28,Elections,Africa,8.0,5.78585104802394,Negative,57.931446666193786,DDoS,2.0,53.0,Hacktivists,,55.26622677767482,37.26026793048744,0.3233345192583781,24.0,77.0,14.122354337314944,,5.0,7.0,0.826,2.0,Medium
2025-03-19,Protests,Asia,6.0,2.17162217046825,Negative,60.38509825402779,DDoS,2.0,51.0,State-sponsored,Eneryg,78.56431035291273,25.2798444015773,1.0828343919080847,43.0,94.0,72.94637698316637,57.32231944495915,9.0,10.0,0.589,2.0,High
2025-03-13,Trade Disputes,Europe,4.0,6.604452009037731,,75.26738898539425,Data Breach,1.0,49.0,Cybercriminals,Technology,9.37765262570165,48.83066589151167,0.8414793006852708,,123.0,4.005911905069448,29.14609134937939,5.0,15.0,0.466,1.0,Low
2025-03-16,Military Conflitc,South America,,2.8013213428183223,Neutral,70.24883415884689,Phishing,2.0,,Insiders,Finance,70.04748196665213,93.51720867264932,-0.2483899683078274,45.0,101.0,67.43996518139815,76.28933355543641,12.0,7.0,0.468,2.0,High
2025-02-16,Military Conflict,,5.0,-1.2523388184957651,Negative,83.91803949802986,Ransomware,1.0,44.0,State-sponsored,Government,72.4598286847629,11.159299995724748,0.2166390000155433,,128.0,28.104975016688915,17.3496050355022,10.0,9.0,0.43124614958593255,1.0,High
2025-03-08,Sanctions,Middle East,1.0,3.538525932062882,Negative,21.078144935468824,Phishing,2.0,63.0,Cyebrcriminals,Finance,31.80495725509187,74.94260059808087,-0.13777518980599,45.0,108.0,41.85822855314891,29.2516425476252,5.0,8.0,0.29116631637645735,2.0,Low
2025-02-26,Elections,South America,7.0,7.085062085264671,Neutral,67.84999682926379,Ransomware,2.0,60.0,State-sponsored,Healthcare,,28.161604210563173,0.9267206408920758,20.0,80.0,1.0284495935692028,,9.0,8.0,0.443,2.0,Low
2025-03-07,Elections,,1.0,9.418012027252946,Positive,8.898971485634666,Data Breach,3.0,64.0,State-sponsored,Energy,19.84910746053491,16.488477656513844,-0.520021272260085,29.0,93.0,34.142526960429834,44.87788039946148,9.0,15.0,0.005,3.0,Low
,Trdae Disputes,North America,60.0,8.617983549640448,Positive,75.3868082709913,Ransomware,2.0,61.0,Hacktivists,Energy,75.70481146986255,5.560552168046062,-0.9862440755607014,65.0,126.0,21.244727719547296,66.35235939134523,1.0,15.0,0.691,2.0,High
2025-03-14,Tarde Disputes,,,0.3392493697555787,Positive,44.00580465093987,Insider Trheat,2.0,64.0,Hacktivists,Technology,8.63135537735739,82.24946492902271,,29.0,93.0,67.88387582821971,94.9899668246076,6.0,6.0,0.632,,High
2025-03-14,Sanctions,Europe,8.0,5.368530315620594,Negative,90.24130332861034,Phishing,2.0,55.0,State-sponsored,Gvoernment,93.1554914309481,82.09810172991409,0.1332105178109259,29.0,84.0,65.70304982341074,89.83864665840349,2.0,13.0,0.8241901211056694,2.0,High
2025-02-26,,Europe,7.0,2.119861114161609,Neutral,36.15413987540386,Ransomware,1.0,52.0,Hacktivists,Fniance,89.56979631993724,78.35000808452567,0.3994104121989523,69.0,121.0,22.30620615427569,87.56021253213062,7.0,11.0,0.424,1.0,High
2025-03-16,Protests,Europe,9.0,3.2763590715983617,Positive,11.570131818030216,Ransomware,1.0,50.0,Hacktivists,Technology,98.94317657796316,57.443675587220575,-0.7242294612879792,41.0,91.0,68.87625408113654,89.77435665097254,6.0,6.0,0.557,1.0,High
2025-03-15,Elections,North America,1.0,5.439923852892387,oPsitive,83.4590952595272,Ranosmware,2.0,62.0,State-sponsored,nEergy,18.267238423966813,,0.1529448751155078,65.0,127.0,27.57574044412813,20.424675891216747,,4.0,0.602,2.0,Low
2025-03-16,Military Conflict,South America,5.0,1.7193285623352923,Positive,65.41601542860984,DDoS,2.0,46.0,Insiders,Healthcare,84.48623274896327,22.39825458650812,-0.5217149091309536,33.0,79.0,51.23003468870806,77.35721017307203,7.0,11.0,0.681,2.0,High
2025-03-15,Elections,Suoth America,10.0,4.460601664545403,Neutral,83.36440104751723,DDoS,3.0,52.0,Insiders,Technoolgy,25.53363737632441,10.967962346965763,-0.2902046330268919,84.0,136.0,65.81598242975734,7.010813964125696,4.0,9.0,0.157,,Low
2025-02-28,Sanctions,South America,4.0,1.400420833461205,Positive,87.9330215678474,Insider Threat,2.0,44.0,Cybercriminals,Healthcare,73.14863597031159,95.81180089194338,-0.5591079915091621,44.0,88.0,88.61817721293451,93.43041141674902,,11.0,0.752,2.0,High
2025-03-12,Protests,North America,2.0,7.078168265350579,Negative,4.305240271566857,Dtaa Breach,2.0,48.0,Insiders,Finance,89.35945864501316,65.80549838612207,-0.9838817933157604,55.0,103.0,50.047731586671816,43.37705660180176,5.0,7.0,0.274,2.0,High
2025-03-03,Military Conflict,Africa,10.361040934526297,-0.4539376761614644,Negative,3.926941424165231,DDoS,1.0,70.0,State-sponsored,Government,72.8370854339646,34.580609841042495,0.3421863141719521,65.0,135.0,80.54300430459791,94.67562446922408,11.0,12.0,0.12,1.0,High
2025-03-08,Trade Disputes,Europe,9.0,3.5769636742895816,oPsitive,19.80955167202896,Phishing,1.0,60.0,Cybercriminals,Technology,49.68955185000489,9.169420482009158,0.5525809550318956,53.0,113.0,44.22522765195591,,3.0,12.0,0.341,1.0,Medium
2025-03-12,Trade Disputes,South America,9.0,3.262399526836029,Neutral,23.49942775346916,Ransomware,3.0,65.0,Insiders,Technology,26.451580398883824,27.98926522464269,-0.4445618252983123,45.0,110.0,3.593018218597299,92.6916346331108,5.0,13.0,0.248,3.0,
2025-03-06,Trade Disputes,Asia,,0.8330445914826266,Negatvie,58.83522209831533,Insider Threat,2.0,45.0,Insiders,Finance,27.149200254271133,90.42432914075653,-0.42842391616893943,37.0,82.0,42.61212379522308,83.2363539660995,7.0,13.0,0.6832356114840272,2.0,Low
2025-02-28,Protests,Africa,5.0,0.6744667220008624,Neutral,27.974596776907102,Insider Threat,2.0,53.0,Hacktviists,Heatlhcare,75.90869325556385,,-0.0312176287983014,67.0,120.0,68.99865245370785,55.27623680335832,5.0,8.0,0.547,2.0,High
2025-03-20,Military Conflict,Europe,87.15691367972886,3.0981637703197444,Negative,26.81743677449133,Ransomware,2.0,48.0,Insidesr,Healthcare,5.66804321658354,3.467270422606638,-0.2161788741121819,31.0,79.0,64.15044812562518,25.66064972985717,8.0,8.0,0.411,2.0,Low
2025-03-06,Military Conflict,Africa,6.0,5.841175913339943,Positive,14.110759402135107,Ransomware,2.0,39.0,Insiders,Government,65.63858593847672,53.51523336803504,-1.005213486011093,57.0,96.0,3.4939246405988444,98.97564134093346,6.0,10.0,0.169,2.0,Medium
2025-03-14,Elections,Asia,3.0,,Positive,57.78070502510847,Data Breach,3.0,45.0,State-sponsored,Finance,6.19389969366502,41.11904758694911,-0.145027091819464,64.0,109.0,,20.15283780063129,1.0,16.0,0.823,3.0,Medium
2025-03-05,Protests,North America,7.0,5.652389996972088,Negative,52.36005471526117,DDoS,1.0,49.0,Cybercriminals,Energy,19.500898043861586,65.20930618816506,0.5618387127721809,33.0,82.0,79.1463540889519,59.99287065681889,4.0,8.0,0.964,1.0,Low
2025-03-11,Trade Disputes,North America,3.0,5.057284159872696,Neutral,32.4329377351518,Insider Threat,2.0,52.0,Cybercriminals,,,57.53591731290986,-0.1418752613946681,68.0,120.0,22.62724300031862,69.23543061544142,4.0,7.0,,2.0,High
2025-03-14,Military Conflict,Asia,100.0,7.284265302190977,Neutral,21.233397428689127,Data Breach,1.0,54.0,State-sponsored,Government,100.16373472040576,1.834524011502293,0.188283725512915,24.0,78.0,41.137457141258935,12.63864224056671,7.0,10.0,0.673,1.0,High
2025-02-27,Trade Dsiputes,Asia,4.0,4.089084389036427,Negative,17.464718589632955,DDoS,1.0,52.0,Hacktivists,Energy,50.027853520776034,0.6939408590418339,-0.8202462965276787,16.0,68.0,91.72680665776808,40.659053735947225,10.0,6.0,0.293,1.0,Medium
2025-02-23,Military Conflict,Euorpe,4.0,0.2235694166170159,Positive,83.75308340760557,Ransomware,2.0,52.0,Cybercriminals,Finance,75.63342695828867,8.166727586009625,0.8485741415893224,67.0,119.0,32.58234607704848,12.777465278999044,5.0,14.0,0.126,2.0,High
2025-03-09,,South America,1.0,4.786722122938206,Positive,82.67654769061085,Data Breach,3.0,53.0,State-sponsored,Technology,40.20272168882407,72.89392001051573,0.5596417680201362,31.0,84.0,25.448133161826025,1.289746978952544,11.0,10.0,0.958,3.0,Medium
2025-02-21,Eletcions,North America,3.0,5.647208396155003,,81.22581209903419,Ransomware,2.0,44.0,Cybercriminals,Government,48.00473773100856,13.801548702005173,,68.0,112.0,82.97228663216244,97.6794372827586,4.0,10.0,0.476,2.0,Medium
,Elections,North America,1.0,4.1491234745228045,Positive,40.27037209945602,Phishing,2.0,54.0,,Finacne,13.264273590089601,63.239625646550856,-0.743348275622471,84.0,,70.06114963944516,75.34721106595967,9.0,,0.73,2.0,Low
2025-02-18,Sanctions,Africa,9.0,3.621353176514731,Neutral,61.71059444286563,DDoS,3.0,43.0,State-sponsored,Technology,96.34799474743276,10.80445593764071,,15.0,58.0,58.55637287933019,54.13744209074383,7.0,10.0,0.638,3.0,High
2025-03-07,Sanctions,Middle East,6.0,2.287795130791999,Negative,52.32130549708749,Data Breach,1.0,48.0,Cybercriminals,,65.29496581378422,15.391950978290502,0.954063353090352,27.0,75.0,89.36352533461337,,7.0,10.0,0.924,1.0,Medium
2025-03-06,Eletcions,Asia,9.0,3.455122222037929,Neutral,96.65475165520824,Ransomware,2.0,63.0,State-sponsored,Fiannce,,37.00245241428159,0.1009435542058809,67.0,130.0,79.0014841559882,31.798255134033493,1.0,13.0,0.077,2.0,Low
2025-03-21,Sanctions,Europe,2.6756438325388663,7.830700645702233,Netural,65.8102218056492,DDoS,3.0,49.0,State-sponsored,Govrenment,40.070416683446666,11.514617839520112,0.7665472028524476,14.0,63.0,65.96902729304743,44.203342093112354,2.0,11.0,0.814,3.0,Medium
2025-03-12,Military Conflict,Africa,10.0,3.0514453672885056,Negative,20.16703934198515,,1.0,45.0,Insiders,Healthcare,11.120874733821871,86.8169295326504,-0.4052769373830553,58.0,103.0,16.253798746870785,67.56213095982433,7.0,12.0,0.042,1.0,Low
2025-02-22,Elections,Europe,2.0,3.74648502763594,Nuetral,87.19130612805056,DDoS,2.0,47.0,Cybercriminals,Heatlhcare,54.027889318742105,7.928028463119174,0.48407521810905174,45.0,92.0,29.632580189980008,14.346945701802005,9.0,6.0,0.596,2.0,
2025-03-18,Protests,Asia,,-0.9739661421406324,Neutral,46.991537203359535,Insider Threat,2.0,43.0,Insiders,Technology,79.14097505069756,,-0.2804118129094011,55.0,98.0,30.697228220901817,19.51971645718825,3.0,9.0,0.802,2.0,High
2025-02-16,Elections,North America,3.0,,Positive,51.6283299197674,Data Breach,2.0,,State-sponsored,Finance,48.1277951219237,,0.901065641908818,36.0,100.0,43.98556397138349,64.39565794476135,5.0,9.0,0.599,2.0,Medium
2025-03-06,Sanctions,Asia,2.0,1.122123958543212,Positive,44.25773459328154,Phishing,1.0,57.0,Cybercrimianls,Government,5.880004634296285,35.31028889383895,0.5995667288915667,39.0,96.0,55.46870247883672,82.59323085500162,10.0,,1.1321680405566545,1.0,Medium
2025-03-01,Elections,North America,7.0,6.721061090007661,Positive,60.50895185405384,Data Breach,1.0,53.0,Insiders,Energy,18.483839794702494,5.958709735314372,0.09490558354900652,52.0,105.0,22.67726253196457,66.65219766930349,11.0,,0.163,1.0,Low
2025-03-09,Sancitons,Middle East,2.7533785948579514,2.4229173833938726,Neutral,59.800911732874965,Phishing,2.0,60.0,Cybercriminals,Finance,19.416286904608228,47.58453168034139,-0.9853316983276394,66.0,126.0,2.6379461070075156,55.329063962300005,7.0,7.0,,2.0,Low
2025-03-04,Military Conflict,Africa,7.0,5.0248378230003015,Positive,9.371571991787029,Data Breach,1.0,43.0,State-sponsored,,64.5572181427428,4.55851579486688,0.8919417796911986,40.0,83.0,7.718753022646796,16.98870732190573,9.0,6.0,0.519,1.0,Medium
2025-02-22,Protests,Asia,9.0,8.316895074572212,Neutral,4.697299109813979,Data Breach,3.0,3.9000000000000004,Insiders,Healthcare,67.23898127987044,16.987259440447634,-0.8891682231155111,68.0,107.0,33.11464891641498,76.59715748551791,12.0,,0.989,3.0,High
2025-03-16,Elections,North America,30.0,1.9840819295556005,Negative,96.7802737648485,DDoS,2.0,,Cybercriminals,Energy,49.04085191855132,16.830753357855404,-0.8980502459551152,24.0,93.0,58.76970182875459,11.236448194898562,8.0,8.0,0.437,2.0,Medium
2025-03-06,Trade Disputes,Middle East,9.0,7.970584269469538,Neutral,32.36876963600876,Ransomware,2.0,50.0,,Healthcare,73.96828977631081,61.227576569387246,,58.0,108.0,,81.0468217215466,9.0,9.0,0.068,2.0,High
2025-02-22,Protests,Europe,1.3915500494128707,2.52958283700573,Negative,,Insider Threat,3.0,53.0,Insiders,Technology,67.57612928952238,61.54565611613122,0.1371045112092241,53.0,106.0,76.89200445711684,99.40816546455756,5.0,11.0,0.128,3.0,High
2025-03-19,Protests,Middle East,9.0,3.254653899823838,eNgative,66.92190299248666,Ransomware,2.0,48.0,Hacktivists,Government,59.37806319434522,57.5593428640082,-0.6770843318715198,26.0,74.0,47.17398375184391,55.347177620984986,2.0,12.0,,2.0,Medium
2025-02-20,Sanctions,North America,,5.945312158357821,Neutral,,DDoS,2.0,46.0,Hacktivists,Government,41.24030604678661,19.57556064056246,0.0263501645640718,46.0,92.0,31.75649860659426,91.19595841996332,3.0,4.0,,2.0,Medium
2025-03-19,,Africa,10.0,4.994790430172913,Neutral,28.56259885622431,Phishing,2.0,64.0,Hacktivists,Finance,47.16494907505954,9.402235037176247,0.2513638245227052,45.0,109.0,55.05316805962256,40.73655242128324,9.0,7.0,0.862,2.0,Medium
2025-02-23,Sanctions,Asia,2.0,5.154982930553239,Positive,89.06584554618424,Phishing,2.0,57.0,,Finance,74.98599312882688,91.3041466889856,0.1442459274444125,38.0,95.0,19.86445768974058,24.68570275957329,4.0,8.0,0.588,2.0,High
2025-02-21,Sanctions,Africa,10.0,6.68071111846537,Negative,77.26709881281666,Data Breach,2.0,52.0,Insiders,Technology,36.03754923631707,60.48394293625812,-0.2250974081549226,33.0,,86.34798949128131,30.88022753496153,3.0,8.0,0.707,2.0,Medium
2025-02-18,Trade Disputes,Asia,5.0,2.274510824320167,Neutral,56.459063893346354,Ransomware,2.0,45.0,Hacktivists,Healthcare,4.922091454076161,23.10808528744962,0.7947714349274297,33.0,78.0,13.812529314024724,85.91117576469165,4.0,10.0,0.239,2.0,
2025-02-28,Protests,Middle East,8.0,5.046094327679929,Negative,68.0479462524374,Ransomware,3.0,52.0,Cybercrmiinals,Technology,8.37249378453484,3.830073265301686,-0.252105731041865,38.0,90.0,88.3816889458999,15.137117126327492,5.0,3.0,0.965,3.0,Low
2025-03-06,Protests,Asia,10.0,2.7849658507646446,Neutrla,57.506057345881466,DDoS,1.0,50.0,Cybercriminals,Healthcare,42.746652816668906,64.52185758446639,0.4904294853816691,39.0,89.0,26.91615709916292,19.86316138618691,2.0,9.0,0.897,1.0,Medium
2025-03-18,Military Conflict,North America,7.441027082657575,6.208166650618461,Positive,64.15685666849944,Ransomware,1.0,45.0,Cybercriminals,Finance,8.24059718619482,59.9967858261066,-0.0287062693314457,31.0,76.0,54.5923533309,92.13806775125718,7.0,8.0,0.098,1.0,Low
2025-03-10,Protests,South America,6.0,6.221316246338203,Neutral,68.2540478767157,Insider Threat,2.0,50.0,Insiders,Healthcare,51.05704087285036,11.995294173096982,,57.0,107.0,13.384610808294065,95.23867523987246,7.0,8.0,0.752,2.0,Medium
2025-03-04,Trade Disptues,South America,8.069630104269997,3.82237232530708,Neutral,78.32154546566787,DDoS,3.0,38.0,,Technology,,63.835057742043176,-0.3857087037915769,63.0,101.0,85.67450647780218,95.9472182955412,6.0,7.0,0.677,3.0,Medium
2025-02-19,Sanctions,Asia,1.0,4.873430898618396,Neutral,18.91957923903549,,2.0,,Hacktivists,Finance,46.089833820658185,82.87089838180064,0.22030531228450623,38.0,88.0,83.88538619040689,67.10129805329098,7.0,12.0,0.879,2.0,Medium
2025-03-01,,North America,8.0,5.94209487306101,Negative,30.630099688753752,DDoS,2.0,37.0,Hacktivists,Finance,,23.307281189083497,0.3903749324201313,29.0,66.0,62.96283449385926,86.34846083691153,6.0,3.0,0.528,2.0,High
2025-03-14,Sacntions,Africa,2.0,5.392680463831387,Negative,16.74597445179885,Data Breach,2.0,30.0,Hacktivists,Government,41.58613394079475,6.312990920796646,-0.2064898870889413,0.0,30.0,86.91748574030873,53.00624550517325,2.0,10.0,0.818,2.0,Medium
2025-03-14,Elections,Asia,5.0,6.490620771522791,Negative,41.89697737795244,Data Breach,2.0,4.5,Cybercriminals,Technology,51.287474230526776,32.08545427498436,0.1921002315219004,71.0,116.0,99.5734452051323,43.52622796565539,6.0,3.0,0.419,2.0,Medium
2025-03-13,Protests,Africa,9.0,6.859427322590903,Neutarl,10.540528595616694,Ransomware,2.0,50.0,State-sponsored,Government,82.22281125770105,75.28486558822063,0.4657183746636619,57.0,107.0,23.084406178887125,70.5562711649691,8.0,8.0,0.073,2.0,
2025-02-18,Protests,South America,1.0,3.242216980046734,Neutral,3.140112708976223,Data Breach,3.0,,Cybercriminals,Government,18.987532909592,3.895784634846422,-0.34195903386335985,56.0,100.0,80.24017844513243,34.124444975772064,12.0,10.0,0.866,3.0,Low
2025-02-19,Trade Disputes,Europe,3.0,3.183821228217383,Negative,3.172249181603115,DDoS,2.0,46.0,Hcaktivists,Government,27.94453073189026,78.25001443802935,0.7730050532838051,70.0,116.0,26.70750074563324,53.46609230755238,,14.0,0.954,2.0,Low
2025-03-02,Elections,Africa,8.0,3.4238333910891625,Neutral,82.7523693953817,Data Breach,1.0,46.0,Hacktivists,Technology,23.3567361068611,6.81866197654627,-0.6257514591789965,70.0,116.0,55.55495698856199,29.13610728377445,1.0,10.0,0.107,1.0,Low
2025-02-26,rPotests,Asia,2.0,1.314668506202712,Neutral,29.765027756828044,Data Breach,,46.0,Cybercriminals,Energy,77.9508020189939,12.249786196598922,0.2698133183063256,53.0,99.0,7.78565196087696,95.54481914380676,10.0,15.0,0.284,1.0,High
2025-03-11,Trade Disputes,oNrth America,2.0,0.834372338506367,Neutral,54.45553246546755,Data Breach,1.0,5.4,Cybercriminals,Finance,31.030848210454756,50.33451306061541,0.5928811230469546,17.0,71.0,73.94692332387272,64.55343564105223,7.0,5.0,0.414,1.0,Low
2025-02-24,Elections,Asia,7.0,1.110470105625652,Positive,95.08186599164314,Phishing,1.0,55.0,Cybercriminals,Healthcare,85.29263838545813,11.582308223679426,0.4119124731600143,75.0,,50.81417186651943,62.02413542689121,7.0,10.0,0.768,1.0,High
2025-03-10,Sanctions,Europe,3.0,3.451756220280288,Positive,93.80641395681312,Pihshing,3.0,60.0,State-sponsored,Government,80.82682112162783,6.903693691137491,-0.3304219162186417,43.0,103.0,31.37031247571562,63.56453219526132,4.0,11.0,0.382,3.0,High
2025-03-02,Prtoests,South America,10.0,,Neutral,42.599751946842815,Insider Threat,3.0,53.0,State-sponsored,Government,93.29566255282272,58.65117810374487,-0.2405222899224528,66.0,119.0,19.556144047604228,47.13082745741212,9.0,10.0,0.517,3.0,High
2025-03-15,Trade Disputes,Eruope,9.0,1.670141488891253,Neutral,5.574085358744174,Data Breach,2.0,44.0,Hacktivists,Energy,8.058081228651359,14.716325109494532,-0.4040455290083125,72.0,,8.975950056015714,91.08262646863152,6.0,6.0,0.926,2.0,Low
,Sanctions,fArica,50.0,4.353171264295932,Neutral,57.04094914036416,Phishing,2.0,55.0,Insiders,Finance,44.37713390922451,28.236791904265623,-0.8380925277686238,57.0,112.0,30.14630594588007,59.93729928719864,8.0,5.0,0.8258773636258041,2.0,Medium
2025-03-21,Military Conflict,Asia,80.0,7.850047486008937,Neutral,4.960590834948276,Phishing,1.0,49.0,Insiders,Technology,74.65773468338787,91.92080310537251,-0.1524597601381532,54.0,103.0,34.2132600111895,96.15507321375662,5.0,11.0,0.812,1.0,High
2025-03-19,Elections,Africa,3.0,-3.6996813408249967,Negative,43.369433132038,Phishing,3.0,47.0,Hacktivists,Government,94.09923225744372,,0.4832545749037777,58.0,105.0,39.5053337856796,5.126345917599817,8.0,9.0,0.45,3.0,High
,Military Conflict,Europe,7.0,,Negative,18.641980485397458,Insider Threat,2.0,51.0,Insiders,Healthcare,29.191117349780725,74.86087085818323,-0.0347975286769586,21.0,72.0,21.60314403930722,96.72711903702977,4.0,15.0,0.707,2.0,Low
2025-03-02,Elections,Middle East,8.0,-3.1898168270091034,Neutrla,68.0672373225737,Insider Threat,2.0,50.0,Insiders,Energy,5.495834468281335,2.208584530117974,-0.2840776109344707,28.0,78.0,13.59133670535547,73.81682705368436,2.0,10.0,0.856,2.0,Low
2025-03-02,Sanctions,South America,3.00137193457052,8.748514702118477,Positive,6.844070924262613,Ransomware,3.0,,State-sponsored,Healthcare,81.57453806261209,59.731237833071184,-0.2127289594451158,,63.0,47.34356593750214,85.67479091975315,9.0,5.0,0.848,3.0,High
2025-02-20,Elections,South America,3.0,3.8918398038089466,Positive,16.54997746636556,Insider Threat,2.0,51.0,State-sponsored,Government,19.64869669562112,2.117458620524195,-0.47779833191516974,62.0,113.0,85.79349139973289,66.8106483114345,1.0,10.0,0.053,2.0,
2025-02-25,Protests,Europe,10.0,5.3874108594355175,Negative,81.1572004351548,Data Breach,2.0,35.0,Hacktivists,Healthcare,,71.17779449909494,0.7967105503353307,46.0,81.0,58.268614655458286,12.41073677137774,8.0,7.0,0.487,2.0,High
2025-03-10,Protests,Europe,9.0,3.121996621583603,Negaitve,,Ransomware,2.0,51.0,State-sponsored,Healthcare,51.93126926423032,,0.6103487947207535,88.0,139.0,43.771682493354135,27.67541319513086,4.0,10.0,0.933,2.0,Medium
2025-03-08,Protests,Middle East,8.0,0.4552271738898419,Neutral,72.46962542618245,Ransomware,3.0,59.0,Hacktivists,Healthcare,85.2212391201674,4.093394437434538,-0.9006770170805622,33.0,92.0,62.351919517415446,6.310636911554624,10.0,8.0,0.281,3.0,High
2025-02-26,Protests,Asia,7.105385608012656,1.4018686537701988,Positive,48.34980851068038,DDSo,2.0,3.7,Cybercrimianls,Finance,8.374725196187745,24.177425742127273,-0.4128091106267914,81.0,118.0,6.194651857898792,57.680791963825584,,5.0,0.053,,High
2025-03-05,Elections,uErope,7.0,8.868052179032958,,26.240837648930192,DDoS,2.0,52.0,Cybercriminals,Healthcare,33.242669217436514,3.1553318066313554,-0.7867527621268042,45.0,97.0,36.67983206462684,9.949466887296463,11.0,8.0,0.4355364450430264,2.0,Medium
2025-03-14,Sanctions,Arfica,3.0,7.406385375854358,Negative,20.146392105353293,Data Breach,1.0,42.0,State-sponsored,Finanec,41.9136174442055,1.1329960439826772,-0.6561748845457913,25.0,67.0,6.3879767430902845,31.73888500278852,7.0,7.0,0.102,1.0,Medium
2025-03-13,Protests,Asia,2.0,9.11013098351297,Positive,7.612822292131256,,2.0,63.0,Insiders,Finance,12.611532237541056,58.17215274734768,0.08352709042265338,17.0,80.0,40.64165365740187,88.17816024665832,9.0,11.0,0.31,,Low
2025-03-10,Elections,Europe,10.0,,Negative,47.63223522069043,DDoS,2.0,48.0,State-sponsored,Energy,62.547806042466135,15.485757407882128,-0.254000328866274,,111.0,94.42088383461076,99.55109680158664,4.0,9.0,,2.0,Medium
2025-03-04,Military Conflict,Africa,7.0,3.834959185096525,Neutral,,Data Breach,2.0,48.0,State-sponsored,Finance,2.1009156986360744,3.443130857331456,,43.0,,81.66552432016235,88.52388787075652,7.0,15.0,0.83,2.0,Low
2025-03-13,,South America,5.0,2.4223005737107366,Neutral,97.69655461266224,DDoS,1.0,49.0,Hacktivists,Energy,,9.922959609464677,-0.1427114415829364,25.0,74.0,62.74678987660728,92.36648375496527,8.0,7.0,,,High
2025-03-02,Elections,Middle East,6.0,2.058777770605886,Positive,98.29468795547008,Insider Threat,2.0,47.0,Cybercriminals,Energy,43.45309633044954,,-0.8456963801147872,28.0,75.0,94.76861770642796,21.877170841087967,10.0,9.0,0.445,2.0,Medium
2025-03-01,Trade Disputes,Middle East,10.0,2.6678855454622803,Positive,92.4309567052558,DoDS,1.0,45.0,Cyebrcriminals,Finnace,66.69433798208208,11.414893097523516,0.907890424987552,54.0,99.0,67.40378674249567,,10.0,8.0,0.077,1.0,
2025-03-17,Trade Disputes,South America,9.0,,Neutral,93.39779741445192,Insider Threat,1.0,57.0,State-sponsored,Healthcare,75.0330775819956,31.071532831144744,0.0289792046240775,60.0,117.0,,46.68780991231044,8.0,12.0,0.939,1.0,High
2025-02-21,Military Cnoflict,North mAerica,4.0,-1.466772819229325,Neutral,75.69276593414415,Data Breach,2.0,48.0,Cybercriminals,Government,3.0415880807967977,72.68769061397717,0.7480273426174313,39.0,87.0,6.2205091525690985,82.27029217172064,5.0,8.0,0.503,2.0,Low
2025-03-12,Protests,,5.0,3.701678349234834,Positive,19.26763964867003,Ransomware,1.0,46.0,Hacktivists,Finance,47.16263651952617,22.748160369354,-0.6676300007805016,65.0,111.0,,93.99243728857088,,15.0,0.71,1.0,Medium
,Trade Disputes,Africa,3.116307649846694,4.816434686662936,Ngeative,,Phishing,1.0,68.0,State-sponsored,Government,76.58684256625315,7.921315000837081,-0.9058832410799622,63.0,131.0,45.904578927836354,29.02551053725294,6.0,11.0,0.61,1.0,High
2025-03-10,Trade Disputes,Aisa,1.0,7.68885188039182,Neutral,78.51898844228413,Phishing,,,Insiders,Healthcare,,5.050739238280655,0.0946094882293686,50.0,115.0,89.04409480010858,26.27209435613028,0.0,12.0,0.821,2.0,High
2025-03-11,Sanctions,Europe,3.0,4.048134303008525,Positive,,Data Breach,1.0,49.0,State-sponsored,Government,2.58792408364524,31.645713087441617,-0.8260659594881339,46.0,95.0,57.08539362787616,90.95953911109444,8.0,17.0,0.161,1.0,Low
